Entity,Code,Date,"Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (YYG, lower)","Daily new estimated infections of COVID-19 (YYG, upper)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)"
Africa,,2020-09-19,,,,7514.28571
Africa,,2020-09-20,,,,7753
Africa,,2020-09-21,,,,7705.14286
Africa,,2020-09-22,,,,7744.14286
Africa,,2020-09-23,,,,7946.57143
Africa,,2020-09-24,,,,7886.71429
Africa,,2020-09-25,,,,7860.42857
Africa,,2020-09-26,,,,7529.42857
Africa,,2020-09-27,,,,7522.28571
Africa,,2020-09-28,,,,7453.85714
Africa,,2020-09-29,,,,7549.57143
Africa,,2020-09-30,,,,7507.71429
Africa,,2020-10-01,,,,7375.42857
Africa,,2020-10-02,,,,7501.14286
Africa,,2020-10-03,,,,7846.85714
Africa,,2020-10-04,,,,7806.42857
Africa,,2020-10-05,,,,7670
Africa,,2020-10-06,,,,7539.71429
Africa,,2020-10-07,,,,7841
Africa,,2020-10-08,,,,8362.14286
Africa,,2020-10-09,,,,8319.28571
Africa,,2020-10-10,,,,8991.28571
Africa,,2020-10-11,,,,9118.28571
Africa,,2020-10-12,,,,9285.85714
Africa,,2020-10-13,,,,9462.57143
Africa,,2020-10-14,,,,9600.42857
Africa,,2020-10-15,,,,9344.42857
Africa,,2020-10-16,,,,9648.57143
Africa,,2020-10-17,,,,9752.57143
Africa,,2020-10-18,,,,9640.85714
Africa,,2020-10-19,,,,10183.85714
Africa,,2020-10-20,,,,10461.28571
Africa,,2020-10-21,,,,10314.14286
Africa,,2020-10-22,,,,10579
Africa,,2020-10-23,,,,10543.14286
Africa,,2020-10-24,,,,10182.71429
Africa,,2020-10-25,,,,10311.42857
Africa,,2020-10-26,,,,10458.57143
Africa,,2020-10-27,,,,10297.71429
Africa,,2020-10-28,,,,10500.85714
Africa,,2020-10-29,,,,10515.28571
Africa,,2020-10-30,,,,10967.28571
Africa,,2020-10-31,,,,10872.28571
Africa,,2020-11-01,,,,11044
Africa,,2020-11-02,,,,10596.57143
Africa,,2020-11-03,,,,10914.28571
Africa,,2020-11-04,,,,11214.57143
Africa,,2020-11-05,,,,11832
Africa,,2020-11-06,,,,11563.57143
Africa,,2020-11-07,,,,12126.85714
Africa,,2020-11-08,,,,12441.42857
Africa,,2020-11-09,,,,12627.57143
Africa,,2020-11-10,,,,12956
Africa,,2020-11-11,,,,12955.71429
Africa,,2020-11-12,,,,13011.14286
Africa,,2020-11-13,,,,13433.71429
Africa,,2020-11-14,,,,13298.57143
Africa,,2020-11-15,,,,13308.85714
Africa,,2020-11-16,,,,13511
Africa,,2020-11-17,,,,13467.42857
Africa,,2020-11-18,,,,13653.28571
Africa,,2020-11-19,,,,13389.42857
Africa,,2020-11-20,,,,13540.14286
Africa,,2020-11-21,,,,13438
Africa,,2020-11-22,,,,13467.85714
Africa,,2020-11-23,,,,13435.42857
Africa,,2020-11-24,,,,13383.28571
Africa,,2020-11-25,,,,13292.71429
Africa,,2020-11-26,,,,13291.14286
Africa,,2020-11-27,,,,13334.85714
Africa,,2020-11-28,,,,13340.57143
Africa,,2020-11-29,,,,13382.28571
Africa,,2020-11-30,,,,13421.28571
Africa,,2020-12-01,,,,13183.42857
Africa,,2020-12-02,,,,13432.85714
Africa,,2020-12-03,,,,13686.85714
Africa,,2020-12-04,,,,13964.42857
Africa,,2020-12-05,,,,14151
Africa,,2020-12-06,,,,14207
Africa,,2020-12-07,,,,14246.71429
Africa,,2020-12-08,,,,14592.42857
Africa,,2020-12-09,,,,15018.57143
Africa,,2020-12-10,,,,15509
Africa,,2020-12-11,,,,15666
Africa,,2020-12-12,,,,16156.14286
Africa,,2020-12-13,,,,16550.28571
Africa,,2020-12-14,,,,16648.85714
Africa,,2020-12-15,,,,17326.57143
Africa,,2020-12-16,,,,17587.85714
Africa,,2020-12-17,,,,17784.14286
Africa,,2020-12-18,,,,17818.28571
Africa,,2020-12-19,,,,18265
Africa,,2020-12-20,,,,18579.85714
Africa,,2020-12-21,,,,19360.28571
Africa,,2020-12-22,,,,19643.71429
Africa,,2020-12-23,,,,20287.14286
Africa,,2020-12-24,,,,21220.85714
Africa,,2020-12-25,,,,22144.42857
Africa,,2020-12-26,,,,22161.71429
Africa,,2020-12-27,,,,22197.28571
Africa,,2020-12-28,,,,21973
Africa,,2020-12-29,,,,21993.28571
Africa,,2020-12-30,,,,22691.57143
Africa,,2020-12-31,,,,23083.71429
Africa,,2021-01-01,,,,23358.42857
Africa,,2021-01-02,,,,23578.14286
Africa,,2021-01-03,,,,24051.71429
Africa,,2021-01-04,,,,24991.85714
Africa,,2021-01-05,,,,25951.71429
Africa,,2021-01-06,,,,26691
Africa,,2021-01-07,,,,27492.85714
Africa,,2021-01-08,,,,28745
Africa,,2021-01-09,,,,30485
Africa,,2021-01-10,,,,31858.85714
Africa,,2021-01-11,,,,32750.42857
Africa,,2021-01-12,,,,32647.71429
Africa,,2021-01-13,,,,32391.28571
Africa,,2021-01-14,,,,32223.57143
Africa,,2021-01-15,,,,31523.85714
Africa,,2021-01-16,,,,30448
Africa,,2021-01-17,,,,29728.28571
Africa,,2021-01-18,,,,28934.42857
Africa,,2021-01-19,,,,28546.14286
Africa,,2021-01-20,,,,27737.57143
Africa,,2021-01-21,,,,26828.57143
Africa,,2021-01-22,,,,26057.71429
Africa,,2021-01-23,,,,26020.57143
Africa,,2021-01-24,,,,25099.28571
Africa,,2021-01-25,,,,24273.42857
Africa,,2021-01-26,,,,23586
Africa,,2021-01-27,,,,22513.14286
Africa,,2021-01-28,,,,21501
Africa,,2021-01-29,,,,20507.14286
Africa,,2021-01-30,,,,19157.71429
Africa,,2021-01-31,,,,18533.71429
Africa,,2021-02-01,,,,17964.57143
Africa,,2021-02-02,,,,17425
Africa,,2021-02-03,,,,16658.57143
Africa,,2021-02-04,,,,16043.42857
Africa,,2021-02-05,,,,15569.85714
Africa,,2021-02-06,,,,14953.14286
Africa,,2021-02-07,,,,14377.71429
Africa,,2021-02-08,,,,14192.28571
Africa,,2021-02-09,,,,13696.57143
Africa,,2021-02-10,,,,13361.71429
Africa,,2021-02-11,,,,12704
Africa,,2021-02-12,,,,12420.42857
Africa,,2021-02-13,,,,12044.57143
Africa,,2021-02-14,,,,11844.71429
Africa,,2021-02-15,,,,11627.57143
Africa,,2021-02-16,,,,11438.42857
Africa,,2021-02-17,,,,11324
Africa,,2021-02-18,,,,11613
Africa,,2021-02-19,,,,11198.28571
Africa,,2021-02-20,,,,11004.71429
Africa,,2021-02-21,,,,10889.71429
Africa,,2021-02-22,,,,10764.57143
Africa,,2021-02-23,,,,10437.85714
Africa,,2021-02-24,,,,10182.42857
Africa,,2021-02-25,,,,9950.71429
Africa,,2021-02-26,,,,9962.71429
Africa,,2021-02-27,,,,9715.85714
Africa,,2021-02-28,,,,9700.71429
Africa,,2021-03-01,,,,9674.42857
Albania,ALB,2020-03-11,,,,4
Albania,ALB,2020-03-12,,,,5.75
Albania,ALB,2020-03-13,,,,6.6
Albania,ALB,2020-03-14,,,,6.33333
Albania,ALB,2020-03-15,,,,6
Albania,ALB,2020-03-16,,,,7
Albania,ALB,2020-03-17,,,,6.42857
Albania,ALB,2020-03-18,,,,6.71429
Albania,ALB,2020-03-19,,,,5.85714
Albania,ALB,2020-03-20,,,,5.28571
Albania,ALB,2020-03-21,,,,5.42857
Albania,ALB,2020-03-22,,,,6.71429
Albania,ALB,2020-03-23,,,,7.57143
Albania,ALB,2020-03-24,,,,9.71429
Albania,ALB,2020-03-25,,,,12.42857
Albania,ALB,2020-03-26,,,,15.71429
Albania,ALB,2020-03-27,,,,16.57143
Albania,ALB,2020-03-28,,,,17.28571
Albania,ALB,2020-03-29,,,,17.57143
Albania,ALB,2020-03-30,,,,17
Albania,ALB,2020-03-31,,,,17.14286
Albania,ALB,2020-04-01,,,,16.14286
Albania,ALB,2020-04-02,,,,14.71429
Albania,ALB,2020-04-03,,,,16.85714
Albania,ALB,2020-04-04,,,,19.42857
Albania,ALB,2020-04-05,,,,21.28571
Albania,ALB,2020-04-06,,,,22
Albania,ALB,2020-04-07,,,,20
Albania,ALB,2020-04-08,,,,20.14286
Albania,ALB,2020-04-09,,,,18.85714
Albania,ALB,2020-04-10,,,,16
Albania,ALB,2020-04-11,,,,14.28571
Albania,ALB,2020-04-12,,,,12.14286
Albania,ALB,2020-04-13,,,,12.85714
Albania,ALB,2020-04-14,,,,13.14286
Albania,ALB,2020-04-15,,,,13.42857
Albania,ALB,2020-04-16,,,,15.57143
Albania,ALB,2020-04-17,,,,17.57143
Albania,ALB,2020-04-18,,,,16.42857
Albania,ALB,2020-04-19,,,,16.57143
Albania,ALB,2020-04-20,,,,16.71429
Albania,ALB,2020-04-21,,,,19.14286
Albania,ALB,2020-04-22,,,,20
Albania,ALB,2020-04-23,,,,20.71429
Albania,ALB,2020-04-24,,,,19.85714
Albania,ALB,2020-04-25,,,,23.42857
Albania,ALB,2020-04-26,,,,23.42857
Albania,ALB,2020-04-27,,,,21.71429
Albania,ALB,2020-04-28,,,,20.14286
Albania,ALB,2020-04-29,,,,18.85714
Albania,ALB,2020-04-30,,,,15.71429
Albania,ALB,2020-05-01,,,,14.85714
Albania,ALB,2020-05-02,,,,11
Albania,ALB,2020-05-03,,,,9.85714
Albania,ALB,2020-05-04,,,,9.57143
Albania,ALB,2020-05-05,,,,10
Albania,ALB,2020-05-06,,,,9.42857
Albania,ALB,2020-05-07,,,,9.85714
Albania,ALB,2020-05-08,,,,9.71429
Albania,ALB,2020-05-09,,,,9.57143
Albania,ALB,2020-05-10,,,,10.42857
Albania,ALB,2020-05-11,,,,9.85714
Albania,ALB,2020-05-12,,,,8
Albania,ALB,2020-05-13,,,,6.85714
Albania,ALB,2020-05-14,,,,8
Albania,ALB,2020-05-15,,,,9.42857
Albania,ALB,2020-05-16,,,,11
Albania,ALB,2020-05-17,,,,11.14286
Albania,ALB,2020-05-18,,,,10.85714
Albania,ALB,2020-05-19,,,,10.42857
Albania,ALB,2020-05-20,,,,12
Albania,ALB,2020-05-21,,,,10.14286
Albania,ALB,2020-05-22,,,,9.28571
Albania,ALB,2020-05-23,,,,8
Albania,ALB,2020-05-24,,,,7.42857
Albania,ALB,2020-05-25,,,,8
Albania,ALB,2020-05-26,,,,11.42857
Albania,ALB,2020-05-27,,,,12.28571
Albania,ALB,2020-05-28,,,,15.28571
Albania,ALB,2020-05-29,,,,16.85714
Albania,ALB,2020-05-30,,,,19
Albania,ALB,2020-05-31,,,,19.85714
Albania,ALB,2020-06-01,,,,19.85714
Albania,ALB,2020-06-02,,,,19.28571
Albania,ALB,2020-06-03,,,,19.14286
Albania,ALB,2020-06-04,,,,17.28571
Albania,ALB,2020-06-05,,,,16.14286
Albania,ALB,2020-06-06,,,,15.71429
Albania,ALB,2020-06-07,,,,15.57143
Albania,ALB,2020-06-08,,,,17.14286
Albania,ALB,2020-06-09,,,,19.28571
Albania,ALB,2020-06-10,,,,22.42857
Albania,ALB,2020-06-11,,,,26.85714
Albania,ALB,2020-06-12,,,,29.14286
Albania,ALB,2020-06-13,,,,33.14286
Albania,ALB,2020-06-14,,,,39.28571
Albania,ALB,2020-06-15,,,,46.71429
Albania,ALB,2020-06-16,,,,53.28571
Albania,ALB,2020-06-17,,,,54.42857
Albania,ALB,2020-06-18,,,,57.57143
Albania,ALB,2020-06-19,,,,60.28571
Albania,ALB,2020-06-20,,,,61
Albania,ALB,2020-06-21,,,,63
Albania,ALB,2020-06-22,,,,57.85714
Albania,ALB,2020-06-23,,,,53.57143
Albania,ALB,2020-06-24,,,,56
Albania,ALB,2020-06-25,,,,57.71429
Albania,ALB,2020-06-26,,,,61.57143
Albania,ALB,2020-06-27,,,,62.71429
Albania,ALB,2020-06-28,,,,62.85714
Albania,ALB,2020-06-29,,,,67.28571
Albania,ALB,2020-06-30,,,,69.71429
Albania,ALB,2020-07-01,,,,66.57143
Albania,ALB,2020-07-02,,,,67.14286
Albania,ALB,2020-07-03,,,,69
Albania,ALB,2020-07-04,,,,69.85714
Albania,ALB,2020-07-05,,,,70.14286
Albania,ALB,2020-07-06,,,,71.14286
Albania,ALB,2020-07-07,,,,71.85714
Albania,ALB,2020-07-08,,,,75.14286
Albania,ALB,2020-07-09,,,,75.14286
Albania,ALB,2020-07-10,,,,75.14286
Albania,ALB,2020-07-11,,,,78.85714
Albania,ALB,2020-07-12,,,,80.14286
Albania,ALB,2020-07-13,,,,86.71429
Albania,ALB,2020-07-14,,,,89.85714
Albania,ALB,2020-07-15,,,,92.28571
Albania,ALB,2020-07-16,,,,94.71429
Albania,ALB,2020-07-17,,,,89.71429
Albania,ALB,2020-07-18,,,,91
Albania,ALB,2020-07-19,,,,90.85714
Albania,ALB,2020-07-20,,,,85.71429
Albania,ALB,2020-07-21,,,,89
Albania,ALB,2020-07-22,,,,86.57143
Albania,ALB,2020-07-23,,,,87.85714
Albania,ALB,2020-07-24,,,,94.85714
Albania,ALB,2020-07-25,,,,89.85714
Albania,ALB,2020-07-26,,,,96.14286
Albania,ALB,2020-07-27,,,,101.28571
Albania,ALB,2020-07-28,,,,101
Albania,ALB,2020-07-29,,,,106.71429
Albania,ALB,2020-07-30,,,,104.42857
Albania,ALB,2020-07-31,,,,100.85714
Albania,ALB,2020-08-01,,,,108.42857
Albania,ALB,2020-08-02,,,,108
Albania,ALB,2020-08-03,,,,105.71429
Albania,ALB,2020-08-04,,,,107.57143
Albania,ALB,2020-08-05,,,,112
Albania,ALB,2020-08-06,,,,117
Albania,ALB,2020-08-07,,,,125
Albania,ALB,2020-08-08,,,,125.57143
Albania,ALB,2020-08-09,,,,127.42857
Albania,ALB,2020-08-10,,,,130.85714
Albania,ALB,2020-08-11,,,,132.28571
Albania,ALB,2020-08-12,,,,132.57143
Albania,ALB,2020-08-13,,,,136.42857
Albania,ALB,2020-08-14,,,,138
Albania,ALB,2020-08-15,,,,140.71429
Albania,ALB,2020-08-16,,,,138.42857
Albania,ALB,2020-08-17,,,,137.57143
Albania,ALB,2020-08-18,,,,139.71429
Albania,ALB,2020-08-19,,,,142.14286
Albania,ALB,2020-08-20,,,,142.28571
Albania,ALB,2020-08-21,,,,143.14286
Albania,ALB,2020-08-22,,,,145
Albania,ALB,2020-08-23,,,,149.57143
Albania,ALB,2020-08-24,,,,158
Albania,ALB,2020-08-25,,,,157.85714
Albania,ALB,2020-08-26,,,,159.28571
Albania,ALB,2020-08-27,,,,159.42857
Albania,ALB,2020-08-28,,,,153.71429
Albania,ALB,2020-08-29,,,,143.42857
Albania,ALB,2020-08-30,,,,136.14286
Albania,ALB,2020-08-31,,,,129.71429
Albania,ALB,2020-09-01,,,,121
Albania,ALB,2020-09-02,,,,114.42857
Albania,ALB,2020-09-03,,,,108.71429
Albania,ALB,2020-09-04,,,,110.28571
Albania,ALB,2020-09-05,,,,117.57143
Albania,ALB,2020-09-06,,,,125
Albania,ALB,2020-09-07,,,,127.57143
Albania,ALB,2020-09-08,,,,135.28571
Albania,ALB,2020-09-09,,,,139.42857
Albania,ALB,2020-09-10,,,,145.14286
Albania,ALB,2020-09-11,,,,150.57143
Albania,ALB,2020-09-12,,,,154.71429
Albania,ALB,2020-09-13,,,,156.85714
Albania,ALB,2020-09-14,,,,159.14286
Albania,ALB,2020-09-15,,,,159.85714
Albania,ALB,2020-09-16,,,,158.85714
Albania,ALB,2020-09-17,,,,155.42857
Albania,ALB,2020-09-18,,,,150.28571
Albania,ALB,2020-09-19,,,,148.71429
Albania,ALB,2020-09-20,,,,147.42857
Albania,ALB,2020-09-21,,,,145
Albania,ALB,2020-09-22,,,,142
Albania,ALB,2020-09-23,,,,138.71429
Albania,ALB,2020-09-24,,,,139
Albania,ALB,2020-09-25,,,,138.85714
Albania,ALB,2020-09-26,,,,132.42857
Albania,ALB,2020-09-27,,,,124.85714
Albania,ALB,2020-09-28,,,,122.28571
Albania,ALB,2020-09-29,,,,121.71429
Albania,ALB,2020-09-30,,,,123.14286
Albania,ALB,2020-10-01,,,,126.42857
Albania,ALB,2020-10-02,,,,131.42857
Albania,ALB,2020-10-03,,,,137.71429
Albania,ALB,2020-10-04,,,,143.85714
Albania,ALB,2020-10-05,,,,145.57143
Albania,ALB,2020-10-06,,,,150
Albania,ALB,2020-10-07,,,,154.42857
Albania,ALB,2020-10-08,,,,156.14286
Albania,ALB,2020-10-09,,,,157.28571
Albania,ALB,2020-10-10,,,,159.14286
Albania,ALB,2020-10-11,,,,161.85714
Albania,ALB,2020-10-12,,,,165.71429
Albania,ALB,2020-10-13,,,,169.14286
Albania,ALB,2020-10-14,,,,175
Albania,ALB,2020-10-15,,,,187.57143
Albania,ALB,2020-10-16,,,,205
Albania,ALB,2020-10-17,,,,220.42857
Albania,ALB,2020-10-18,,,,236.57143
Albania,ALB,2020-10-19,,,,254.28571
Albania,ALB,2020-10-20,,,,271.28571
Albania,ALB,2020-10-21,,,,284.71429
Albania,ALB,2020-10-22,,,,291.14286
Albania,ALB,2020-10-23,,,,293.57143
Albania,ALB,2020-10-24,,,,297.71429
Albania,ALB,2020-10-25,,,,300.28571
Albania,ALB,2020-10-26,,,,299.28571
Albania,ALB,2020-10-27,,,,296.85714
Albania,ALB,2020-10-28,,,,298.85714
Albania,ALB,2020-10-29,,,,295
Albania,ALB,2020-10-30,,,,296.85714
Albania,ALB,2020-10-31,,,,288.14286
Albania,ALB,2020-11-01,,,,292.14286
Albania,ALB,2020-11-02,,,,296.85714
Albania,ALB,2020-11-03,,,,310.71429
Albania,ALB,2020-11-04,,,,322.85714
Albania,ALB,2020-11-05,,,,343.71429
Albania,ALB,2020-11-06,,,,368
Albania,ALB,2020-11-07,,,,404.28571
Albania,ALB,2020-11-08,,,,429.14286
Albania,ALB,2020-11-09,,,,458.28571
Albania,ALB,2020-11-10,,,,484.28571
Albania,ALB,2020-11-11,,,,500.14286
Albania,ALB,2020-11-12,,,,498.57143
Albania,ALB,2020-11-13,,,,498.71429
Albania,ALB,2020-11-14,,,,504
Albania,ALB,2020-11-15,,,,517.71429
Albania,ALB,2020-11-16,,,,528.71429
Albania,ALB,2020-11-17,,,,547.42857
Albania,ALB,2020-11-18,,,,576.57143
Albania,ALB,2020-11-19,,,,630.28571
Albania,ALB,2020-11-20,,,,679.71429
Albania,ALB,2020-11-21,,,,709
Albania,ALB,2020-11-22,,,,704.42857
Albania,ALB,2020-11-23,,,,732
Albania,ALB,2020-11-24,,,,739.14286
Albania,ALB,2020-11-25,,,,729.57143
Albania,ALB,2020-11-26,,,,711
Albania,ALB,2020-11-27,,,,683.71429
Albania,ALB,2020-11-28,,,,656.28571
Albania,ALB,2020-11-29,,,,694.85714
Albania,ALB,2020-11-30,,,,660.85714
Albania,ALB,2020-12-01,,,,673.42857
Albania,ALB,2020-12-02,,,,682.14286
Albania,ALB,2020-12-03,,,,700.14286
Albania,ALB,2020-12-04,,,,722.42857
Albania,ALB,2020-12-05,,,,765.42857
Albania,ALB,2020-12-06,,,,766.14286
Albania,ALB,2020-12-07,,,,785.85714
Albania,ALB,2020-12-08,,,,774.57143
Albania,ALB,2020-12-09,,,,781.28571
Albania,ALB,2020-12-10,,,,794.28571
Albania,ALB,2020-12-11,,,,794.42857
Albania,ALB,2020-12-12,,,,799.14286
Albania,ALB,2020-12-13,,,,791.71429
Albania,ALB,2020-12-14,,,,786.85714
Albania,ALB,2020-12-15,,,,794.85714
Albania,ALB,2020-12-16,,,,778.42857
Albania,ALB,2020-12-17,,,,766.14286
Albania,ALB,2020-12-18,,,,734.42857
Albania,ALB,2020-12-19,,,,685.71429
Albania,ALB,2020-12-20,,,,639
Albania,ALB,2020-12-21,,,,604.85714
Albania,ALB,2020-12-22,,,,544.85714
Albania,ALB,2020-12-23,,,,525.71429
Albania,ALB,2020-12-24,,,,486.14286
Albania,ALB,2020-12-25,,,,482.28571
Albania,ALB,2020-12-26,,,,459
Albania,ALB,2020-12-27,,,,464.42857
Albania,ALB,2020-12-28,,,,449.57143
Albania,ALB,2020-12-29,,,,476
Albania,ALB,2020-12-30,,,,487.14286
Albania,ALB,2020-12-31,,,,498.42857
Albania,ALB,2021-01-01,,,,419.42857
Albania,ALB,2021-01-02,,,,462.28571
Albania,ALB,2021-01-03,,,,454.85714
Albania,ALB,2021-01-04,,,,435.85714
Albania,ALB,2021-01-05,,,,448.14286
Albania,ALB,2021-01-06,,,,468.71429
Albania,ALB,2021-01-07,,,,484.14286
Albania,ALB,2021-01-08,,,,580.28571
Albania,ALB,2021-01-09,,,,577.42857
Albania,ALB,2021-01-10,,,,593.85714
Albania,ALB,2021-01-11,,,,621.14286
Albania,ALB,2021-01-12,,,,620.57143
Albania,ALB,2021-01-13,,,,618
Albania,ALB,2021-01-14,,,,612.71429
Albania,ALB,2021-01-15,,,,608.14286
Albania,ALB,2021-01-16,,,,597.57143
Albania,ALB,2021-01-17,,,,585
Albania,ALB,2021-01-18,,,,573
Albania,ALB,2021-01-19,,,,563
Albania,ALB,2021-01-20,,,,557.71429
Albania,ALB,2021-01-21,,,,560.28571
Albania,ALB,2021-01-22,,,,574.28571
Albania,ALB,2021-01-23,,,,603.57143
Albania,ALB,2021-01-24,,,,654.85714
Albania,ALB,2021-01-25,,,,690
Albania,ALB,2021-01-26,,,,731.85714
Albania,ALB,2021-01-27,,,,761.28571
Albania,ALB,2021-01-28,,,,791.14286
Albania,ALB,2021-01-29,,,,813.57143
Albania,ALB,2021-01-30,,,,830
Albania,ALB,2021-01-31,,,,836.14286
Albania,ALB,2021-02-01,,,,882.85714
Albania,ALB,2021-02-02,,,,891.85714
Albania,ALB,2021-02-03,,,,910.57143
Albania,ALB,2021-02-04,,,,934.14286
Albania,ALB,2021-02-05,,,,961.71429
Albania,ALB,2021-02-06,,,,994.42857
Albania,ALB,2021-02-07,,,,1029.85714
Albania,ALB,2021-02-08,,,,1042.42857
Albania,ALB,2021-02-09,,,,1084.85714
Albania,ALB,2021-02-10,,,,1104.28571
Albania,ALB,2021-02-11,,,,1111.85714
Albania,ALB,2021-02-12,,,,1107.57143
Albania,ALB,2021-02-13,,,,1110.71429
Albania,ALB,2021-02-14,,,,1105.57143
Albania,ALB,2021-02-15,,,,1080.14286
Albania,ALB,2021-02-16,,,,1017.57143
Albania,ALB,2021-02-17,,,,1007.85714
Albania,ALB,2021-02-18,,,,1008.85714
Albania,ALB,2021-02-19,,,,1010.57143
Albania,ALB,2021-02-20,,,,1010.71429
Albania,ALB,2021-02-21,,,,1024.42857
Albania,ALB,2021-02-22,,,,1062.14286
Albania,ALB,2021-02-23,,,,1093.57143
Albania,ALB,2021-02-24,,,,1085.85714
Albania,ALB,2021-02-25,,,,1067.85714
Albania,ALB,2021-02-26,,,,1045.71429
Albania,ALB,2021-02-27,,,,1021.85714
Albania,ALB,2021-02-28,,,,988.71429
Albania,ALB,2021-03-01,,,,949.42857
Algeria,DZA,2020-02-17,74,38,106,
Algeria,DZA,2020-02-18,74,38,106,
Algeria,DZA,2020-02-19,74,38,106,
Algeria,DZA,2020-02-20,74,38,106,
Algeria,DZA,2020-02-21,74,38,106,
Algeria,DZA,2020-02-22,74,38,106,
Algeria,DZA,2020-02-23,74,38,106,
Algeria,DZA,2020-02-24,74,38,106,
Algeria,DZA,2020-02-25,74,38,106,
Algeria,DZA,2020-02-26,267,135,396,
Algeria,DZA,2020-02-27,266,135,394,0.33333
Algeria,DZA,2020-02-28,290,146,434,0.25
Algeria,DZA,2020-02-29,339,168,513,0.2
Algeria,DZA,2020-03-01,441,214,678,0.16667
Algeria,DZA,2020-03-02,601,282,940,0.42857
Algeria,DZA,2020-03-03,734,338,1164,0.57143
Algeria,DZA,2020-03-04,868,391,1398,1.57143
Algeria,DZA,2020-03-05,1043,463,1701,1.57143
Algeria,DZA,2020-03-06,1266,550,2113,2.28571
Algeria,DZA,2020-03-07,1545,672,2639,2.28571
Algeria,DZA,2020-03-08,1840,808,3226,2.57143
Algeria,DZA,2020-03-09,2146,911,3852,2.42857
Algeria,DZA,2020-03-10,2472,969,4481,2.14286
Algeria,DZA,2020-03-11,2818,1067,5219,1.14286
Algeria,DZA,2020-03-12,3169,1162,6128,1.71429
Algeria,DZA,2020-03-13,3498,1202,7054,1.28571
Algeria,DZA,2020-03-14,3788,1211,7822,2.85714
Algeria,DZA,2020-03-15,4029,1222,8768,4.14286
Algeria,DZA,2020-03-16,4218,1221,9536,4.85714
Algeria,DZA,2020-03-17,4350,1219,10039,5.71429
Algeria,DZA,2020-03-18,4421,1216,10361,7.71429
Algeria,DZA,2020-03-19,4436,1213,10304,9
Algeria,DZA,2020-03-20,4405,1211,10133,9.14286
Algeria,DZA,2020-03-21,4343,1213,10042,14.57143
Algeria,DZA,2020-03-22,4259,1213,9724,21.85714
Algeria,DZA,2020-03-23,4163,1205,9274,25.14286
Algeria,DZA,2020-03-24,4060,1197,8960,29.14286
Algeria,DZA,2020-03-25,3952,1183,8642,32.57143
Algeria,DZA,2020-03-26,3844,1174,8234,40
Algeria,DZA,2020-03-27,3736,1171,7924,45.57143
Algeria,DZA,2020-03-28,3631,1167,7613,45
Algeria,DZA,2020-03-29,3530,1166,7313,44.28571
Algeria,DZA,2020-03-30,3432,1159,6980,50.57143
Algeria,DZA,2020-03-31,3339,1154,6713,64.57143
Algeria,DZA,2020-04-01,3250,1150,6459,77.85714
Algeria,DZA,2020-04-02,3165,1146,6176,88.42857
Algeria,DZA,2020-04-03,3085,1144,5962,108.85714
Algeria,DZA,2020-04-04,3009,1138,5728,113.85714
Algeria,DZA,2020-04-05,2938,1136,5505,115.57143
Algeria,DZA,2020-04-06,2872,1124,5294,119.85714
Algeria,DZA,2020-04-07,2809,1130,5090,107.42857
Algeria,DZA,2020-04-08,2752,1134,4899,103.57143
Algeria,DZA,2020-04-09,2698,1139,4727,97.14286
Algeria,DZA,2020-04-10,2648,1138,4549,84.28571
Algeria,DZA,2020-04-11,2602,1127,4389,82
Algeria,DZA,2020-04-12,2559,1130,4240,84.85714
Algeria,DZA,2020-04-13,2520,1130,4121,80
Algeria,DZA,2020-04-14,2483,1137,4004,86
Algeria,DZA,2020-04-15,2449,1142,3915,84
Algeria,DZA,2020-04-16,2418,1151,3816,86
Algeria,DZA,2020-04-17,2391,1142,3743,93.85714
Algeria,DZA,2020-04-18,2365,1134,3664,101.28571
Algeria,DZA,2020-04-19,2342,1138,3599,102.14286
Algeria,DZA,2020-04-20,2321,1130,3563,105
Algeria,DZA,2020-04-21,2302,1123,3544,105.85714
Algeria,DZA,2020-04-22,2282,1120,3516,107.14286
Algeria,DZA,2020-04-23,2263,1119,3466,105.57143
Algeria,DZA,2020-04-24,2245,1116,3433,101.28571
Algeria,DZA,2020-04-25,2227,1109,3418,103.14286
Algeria,DZA,2020-04-26,2210,1109,3418,107.57143
Algeria,DZA,2020-04-27,2193,1107,3396,114.14286
Algeria,DZA,2020-04-28,2176,1108,3382,119.71429
Algeria,DZA,2020-04-29,2159,1097,3375,134
Algeria,DZA,2020-04-30,2143,1098,3366,142.71429
Algeria,DZA,2020-05-01,2127,1100,3358,146.71429
Algeria,DZA,2020-05-02,2112,1101,3324,148.42857
Algeria,DZA,2020-05-03,2097,1101,3284,156
Algeria,DZA,2020-05-04,2082,1089,3290,161.57143
Algeria,DZA,2020-05-05,2067,1054,3291,169.85714
Algeria,DZA,2020-05-06,2053,1021,3294,164.14286
Algeria,DZA,2020-05-07,2039,996,3309,168
Algeria,DZA,2020-05-08,2025,982,3313,173.57143
Algeria,DZA,2020-05-09,2012,967,3285,180.42857
Algeria,DZA,2020-05-10,1998,949,3306,178.42857
Algeria,DZA,2020-05-11,1986,929,3308,177.57143
Algeria,DZA,2020-05-12,1973,907,3309,175.57143
