Entity,Code,Date,"Daily new estimated infections of COVID-19 (LSHTM, median)","Daily new estimated infections of COVID-19 (LSHTM, lower)","Daily new estimated infections of COVID-19 (LSHTM, upper)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)"
Africa,,2020-05-10,,,,2683.57143
Africa,,2020-05-11,,,,2741.85714
Africa,,2020-05-12,,,,2902.14286
Africa,,2020-05-13,,,,2954.85714
Africa,,2020-05-14,,,,3044.71429
Africa,,2020-05-15,,,,2945.28571
Africa,,2020-05-16,,,,2967.14286
Africa,,2020-05-17,,,,3072
Africa,,2020-05-18,,,,3158
Africa,,2020-05-19,,,,3136.85714
Africa,,2020-05-20,,,,3262.14286
Africa,,2020-05-21,,,,3486.85714
Africa,,2020-05-22,,,,3622.14286
Africa,,2020-05-23,,,,3744.85714
Africa,,2020-05-24,,,,3861
Africa,,2020-05-25,,,,3925
Africa,,2020-05-26,,,,4025
Africa,,2020-05-27,,,,4208.85714
Africa,,2020-05-28,,,,4241.28571
Africa,,2020-05-29,,,,4508.85714
Africa,,2020-05-30,,,,4831.42857
Africa,,2020-05-31,,,,4991.71429
Africa,,2020-06-01,,,,5230.14286
Africa,,2020-06-02,,,,5397.71429
Africa,,2020-06-03,,,,5398.85714
Africa,,2020-06-04,,,,5711.28571
Africa,,2020-06-05,,,,5918.14286
Africa,,2020-06-06,,,,5986
Africa,,2020-06-07,,,,6141.57143
Africa,,2020-06-08,,,,6264.85714
Africa,,2020-06-09,,,,6491.57143
Africa,,2020-06-10,,,,6700
Africa,,2020-06-11,,,,6742.28571
Africa,,2020-06-12,,,,6868.14286
Africa,,2020-06-13,,,,7083.28571
Africa,,2020-06-14,,,,7430.42857
Africa,,2020-06-15,,,,7855.14286
Africa,,2020-06-16,,,,8018.14286
Africa,,2020-06-17,,,,8330.42857
Africa,,2020-06-18,,,,8452.14286
Africa,,2020-06-19,,,,8702
Africa,,2020-06-20,,,,9163.28571
Africa,,2020-06-21,,,,9259.71429
Africa,,2020-06-22,,,,9169.42857
Africa,,2020-06-23,,,,9374.85714
Africa,,2020-06-24,,,,9750
Africa,,2020-06-25,,,,10278
Africa,,2020-06-26,,,,10528.14286
Africa,,2020-06-27,,,,10664.42857
Africa,,2020-06-28,,,,10836.57143
Africa,,2020-06-29,,,,11130.71429
Africa,,2020-06-30,,,,11497.14286
Africa,,2020-07-01,,,,11764.14286
Africa,,2020-07-02,,,,12084.57143
Africa,,2020-07-03,,,,12596.28571
Africa,,2020-07-04,,,,13056.71429
Africa,,2020-07-05,,,,13484.28571
Africa,,2020-07-06,,,,13865.57143
Africa,,2020-07-07,,,,14702.42857
Africa,,2020-07-08,,,,14916.57143
Africa,,2020-07-09,,,,15633.57143
Africa,,2020-07-10,,,,15993.71429
Africa,,2020-07-11,,,,16466.28571
Africa,,2020-07-12,,,,16902.57143
Africa,,2020-07-13,,,,17238.85714
Africa,,2020-07-14,,,,16804.71429
Africa,,2020-07-15,,,,17279.71429
Africa,,2020-07-16,,,,17455.28571
Africa,,2020-07-17,,,,17721
Africa,,2020-07-18,,,,17749.57143
Africa,,2020-07-19,,,,18015.28571
Africa,,2020-07-20,,,,17937.28571
Africa,,2020-07-21,,,,17855.71429
Africa,,2020-07-22,,,,18079
Africa,,2020-07-23,,,,17797
Africa,,2020-07-24,,,,18164.28571
Africa,,2020-07-25,,,,18040.85714
Africa,,2020-07-26,,,,18006.71429
Africa,,2020-07-27,,,,17707.14286
Africa,,2020-07-28,,,,17655
Africa,,2020-07-29,,,,17373.28571
Africa,,2020-07-30,,,,17221.85714
Africa,,2020-07-31,,,,16778.14286
Africa,,2020-08-01,,,,16602.28571
Africa,,2020-08-02,,,,15807.14286
Africa,,2020-08-03,,,,15439.28571
Africa,,2020-08-04,,,,14927.28571
Africa,,2020-08-05,,,,14603.28571
Africa,,2020-08-06,,,,14163.42857
Africa,,2020-08-07,,,,13375.85714
Africa,,2020-08-08,,,,12988.42857
Africa,,2020-08-09,,,,12932.28571
Africa,,2020-08-10,,,,12686.42857
Africa,,2020-08-11,,,,12396.14286
Africa,,2020-08-12,,,,11522.42857
Africa,,2020-08-13,,,,10960.28571
Africa,,2020-08-14,,,,10825
Africa,,2020-08-15,,,,10483.14286
Africa,,2020-08-16,,,,10139.85714
Africa,,2020-08-17,,,,10102.71429
Africa,,2020-08-18,,,,10210.42857
Africa,,2020-08-19,,,,10444.28571
Africa,,2020-08-20,,,,10475.14286
Africa,,2020-08-21,,,,10150.42857
Africa,,2020-08-22,,,,9953
Africa,,2020-08-23,,,,9824.42857
Africa,,2020-08-24,,,,9630.71429
Africa,,2020-08-25,,,,9474.42857
Africa,,2020-08-26,,,,9183
Africa,,2020-08-27,,,,8889.57143
Africa,,2020-08-28,,,,8580.57143
Africa,,2020-08-29,,,,8285.85714
Africa,,2020-08-30,,,,8200.71429
Africa,,2020-08-31,,,,8099.14286
Africa,,2020-09-01,,,,8044
Africa,,2020-09-02,,,,8023.85714
Africa,,2020-09-03,,,,7908.42857
Africa,,2020-09-04,,,,7975.42857
Africa,,2020-09-05,,,,7835.71429
Africa,,2020-09-06,,,,7745.14286
Africa,,2020-09-07,,,,7755.28571
Africa,,2020-09-08,,,,7829.85714
Africa,,2020-09-09,,,,7770
Africa,,2020-09-10,,,,7813.28571
Africa,,2020-09-11,,,,7829.57143
Africa,,2020-09-12,,,,7832.14286
Africa,,2020-09-13,,,,7678.57143
Africa,,2020-09-14,,,,7622.42857
Africa,,2020-09-15,,,,7463.42857
Africa,,2020-09-16,,,,7322.71429
Africa,,2020-09-17,,,,7402
Africa,,2020-09-18,,,,7326.14286
Africa,,2020-09-19,,,,7514.28571
Africa,,2020-09-20,,,,7753
Africa,,2020-09-21,,,,7705.14286
Africa,,2020-09-22,,,,7744.14286
Africa,,2020-09-23,,,,7946.57143
Africa,,2020-09-24,,,,7886.71429
Africa,,2020-09-25,,,,7860.42857
Africa,,2020-09-26,,,,7529.42857
Africa,,2020-09-27,,,,7522.28571
Africa,,2020-09-28,,,,7453.85714
Africa,,2020-09-29,,,,7549.57143
Africa,,2020-09-30,,,,7507.71429
Africa,,2020-10-01,,,,7375.42857
Africa,,2020-10-02,,,,7501.14286
Africa,,2020-10-03,,,,7846.85714
Africa,,2020-10-04,,,,7806.42857
Africa,,2020-10-05,,,,7670
Africa,,2020-10-06,,,,7539.71429
Africa,,2020-10-07,,,,7841
Africa,,2020-10-08,,,,8362.14286
Africa,,2020-10-09,,,,8319.28571
Africa,,2020-10-10,,,,8991.28571
Africa,,2020-10-11,,,,9118.28571
Africa,,2020-10-12,,,,9285.85714
Africa,,2020-10-13,,,,9462.57143
Africa,,2020-10-14,,,,9600.42857
Africa,,2020-10-15,,,,9344.42857
Africa,,2020-10-16,,,,9648.57143
Africa,,2020-10-17,,,,9752.57143
Africa,,2020-10-18,,,,9640.85714
Africa,,2020-10-19,,,,10183.85714
Africa,,2020-10-20,,,,10461.28571
Africa,,2020-10-21,,,,10314.14286
Africa,,2020-10-22,,,,10579
Africa,,2020-10-23,,,,10543.14286
Africa,,2020-10-24,,,,10182.71429
Africa,,2020-10-25,,,,10311.42857
Africa,,2020-10-26,,,,10458.57143
Africa,,2020-10-27,,,,10297.71429
Africa,,2020-10-28,,,,10500.85714
Africa,,2020-10-29,,,,10515.28571
Africa,,2020-10-30,,,,10967.28571
Africa,,2020-10-31,,,,10872.28571
Africa,,2020-11-01,,,,11044
Africa,,2020-11-02,,,,10596.57143
Africa,,2020-11-03,,,,10914.28571
Africa,,2020-11-04,,,,11214.57143
Africa,,2020-11-05,,,,11832
Africa,,2020-11-06,,,,11563.57143
Africa,,2020-11-07,,,,12126.85714
Africa,,2020-11-08,,,,12441.42857
Africa,,2020-11-09,,,,12627.57143
Africa,,2020-11-10,,,,12956
Africa,,2020-11-11,,,,12955.71429
Africa,,2020-11-12,,,,13011.14286
Africa,,2020-11-13,,,,13433.71429
Africa,,2020-11-14,,,,13298.57143
Africa,,2020-11-15,,,,13308.85714
Africa,,2020-11-16,,,,13511
Africa,,2020-11-17,,,,13467.42857
Africa,,2020-11-18,,,,13653.28571
Africa,,2020-11-19,,,,13389.42857
Africa,,2020-11-20,,,,13540.14286
Africa,,2020-11-21,,,,13438
Africa,,2020-11-22,,,,13467.85714
Africa,,2020-11-23,,,,13435.42857
Africa,,2020-11-24,,,,13383.28571
Africa,,2020-11-25,,,,13292.71429
Africa,,2020-11-26,,,,13291.14286
Africa,,2020-11-27,,,,13334.85714
Africa,,2020-11-28,,,,13340.57143
Africa,,2020-11-29,,,,13382.28571
Africa,,2020-11-30,,,,13421.28571
Africa,,2020-12-01,,,,13183.42857
Africa,,2020-12-02,,,,13432.85714
Africa,,2020-12-03,,,,13686.85714
Africa,,2020-12-04,,,,13964.42857
Africa,,2020-12-05,,,,14151
Africa,,2020-12-06,,,,14207
Africa,,2020-12-07,,,,14246.71429
Africa,,2020-12-08,,,,14592.42857
Africa,,2020-12-09,,,,15018.57143
Africa,,2020-12-10,,,,15509
Africa,,2020-12-11,,,,15666
Africa,,2020-12-12,,,,16156.14286
Africa,,2020-12-13,,,,16550.28571
Africa,,2020-12-14,,,,16648.85714
Africa,,2020-12-15,,,,17326.57143
Africa,,2020-12-16,,,,17587.85714
Africa,,2020-12-17,,,,17784.14286
Africa,,2020-12-18,,,,17818.28571
Africa,,2020-12-19,,,,18265
Africa,,2020-12-20,,,,18579.85714
Africa,,2020-12-21,,,,19360.28571
Africa,,2020-12-22,,,,19643.71429
Africa,,2020-12-23,,,,20287.14286
Africa,,2020-12-24,,,,21220.85714
Africa,,2020-12-25,,,,22144.42857
Africa,,2020-12-26,,,,22161.71429
Africa,,2020-12-27,,,,22197.28571
Africa,,2020-12-28,,,,21973
Africa,,2020-12-29,,,,21993.28571
Africa,,2020-12-30,,,,22691.57143
Africa,,2020-12-31,,,,23083.71429
Africa,,2021-01-01,,,,23358.42857
Africa,,2021-01-02,,,,23578.14286
Africa,,2021-01-03,,,,24051.71429
Africa,,2021-01-04,,,,24991.85714
Africa,,2021-01-05,,,,25951.71429
Africa,,2021-01-06,,,,26691
Africa,,2021-01-07,,,,27492.85714
Africa,,2021-01-08,,,,28745
Africa,,2021-01-09,,,,30485
Africa,,2021-01-10,,,,31858.85714
Africa,,2021-01-11,,,,32750.42857
Africa,,2021-01-12,,,,32647.71429
Africa,,2021-01-13,,,,32391.28571
Africa,,2021-01-14,,,,32223.57143
Africa,,2021-01-15,,,,31523.85714
Africa,,2021-01-16,,,,30448
Africa,,2021-01-17,,,,29728.28571
Africa,,2021-01-18,,,,28934.42857
Africa,,2021-01-19,,,,28546.14286
Africa,,2021-01-20,,,,27737.57143
Africa,,2021-01-21,,,,26828.57143
Africa,,2021-01-22,,,,26057.71429
Africa,,2021-01-23,,,,26020.57143
Africa,,2021-01-24,,,,25099.28571
Africa,,2021-01-25,,,,24273.42857
Africa,,2021-01-26,,,,23586
Africa,,2021-01-27,,,,22513.14286
Africa,,2021-01-28,,,,21501
Africa,,2021-01-29,,,,20507.14286
Africa,,2021-01-30,,,,19157.71429
Africa,,2021-01-31,,,,18533.71429
Africa,,2021-02-01,,,,17964.57143
Africa,,2021-02-02,,,,17425
Africa,,2021-02-03,,,,16658.57143
Africa,,2021-02-04,,,,16043.42857
Africa,,2021-02-05,,,,15569.85714
Africa,,2021-02-06,,,,14953.14286
Africa,,2021-02-07,,,,14377.71429
Africa,,2021-02-08,,,,14192.28571
Africa,,2021-02-09,,,,13696.57143
Africa,,2021-02-10,,,,13361.71429
Africa,,2021-02-11,,,,12704
Africa,,2021-02-12,,,,12420.42857
Africa,,2021-02-13,,,,12044.57143
Africa,,2021-02-14,,,,11844.71429
Africa,,2021-02-15,,,,11627.57143
Africa,,2021-02-16,,,,11438.42857
Africa,,2021-02-17,,,,11324
Africa,,2021-02-18,,,,11613
Africa,,2021-02-19,,,,11198.28571
Africa,,2021-02-20,,,,11004.71429
Africa,,2021-02-21,,,,10889.71429
Africa,,2021-02-22,,,,10764.57143
Africa,,2021-02-23,,,,10437.85714
Africa,,2021-02-24,,,,10182.42857
Africa,,2021-02-25,,,,9950.71429
Africa,,2021-02-26,,,,9962.71429
Africa,,2021-02-27,,,,9715.85714
Africa,,2021-02-28,,,,9700.71429
Africa,,2021-03-01,,,,9674.42857
Albania,ALB,2020-03-11,,,,4
Albania,ALB,2020-03-12,,,,5.75
Albania,ALB,2020-03-13,,,,6.6
Albania,ALB,2020-03-14,,,,6.33333
Albania,ALB,2020-03-15,,,,6
Albania,ALB,2020-03-16,55.8876845610186,13.614040685956,280.442058156606,7
Albania,ALB,2020-03-17,60.9144638096291,15.2551967752596,281.03842325094,6.42857
Albania,ALB,2020-03-18,58.8596321792708,15.1606529164796,251.152573338228,6.71429
Albania,ALB,2020-03-19,60.5142606892513,16.0529511161277,240.656000024883,5.85714
Albania,ALB,2020-03-20,56.9869645201748,15.5970024335844,213.158106777826,5.28571
Albania,ALB,2020-03-21,43.0619673669743,12.1702816297902,152.591442847017,5.42857
Albania,ALB,2020-03-22,42.3694697610461,12.3462679927891,143.816403065418,6.71429
Albania,ALB,2020-03-23,50.1161051902059,15.0710816925543,162.442557868095,7.57143
Albania,ALB,2020-03-24,49.9073588583816,15.4837320050867,153.424490710256,9.71429
Albania,ALB,2020-03-25,66.0788058858927,21.1434279832969,194.673738569912,12.42857
Albania,ALB,2020-03-26,80.6027832650731,26.5331149598722,232.789260602662,15.71429
Albania,ALB,2020-03-27,91.8071349273733,30.8383606072203,260.614437818212,16.57143
Albania,ALB,2020-03-28,97.552593242849,33.5299387138434,273.117287487914,17.28571
Albania,ALB,2020-03-29,96.9559099409942,33.8572354827606,268.967075956782,17.57143
Albania,ALB,2020-03-30,93.9377015869847,33.2707226165371,257.73952140412,17
Albania,ALB,2020-03-31,89.5987248246832,32.0279679583308,243.862892390585,17.14286
Albania,ALB,2020-04-01,83.4582412714304,30.1256495681812,225.466653726221,16.14286
Albania,ALB,2020-04-02,75.1218351432235,27.2354575440081,201.136740195039,14.71429
Albania,ALB,2020-04-03,65.5436152582348,23.7006258414349,174.574662800271,16.85714
Albania,ALB,2020-04-04,71.9943008428828,26.0812865568735,191.049542880056,19.42857
Albania,ALB,2020-04-05,79.6993468437631,28.8520998655551,210.724471582244,21.28571
Albania,ALB,2020-04-06,84.0244789362407,30.5408438539424,222.068116620165,22
Albania,ALB,2020-04-07,83.7337453493262,30.4776567115947,221.356681510125,20
Albania,ALB,2020-04-08,73.5454480845341,26.8741745515542,194.031774657018,20.14286
Albania,ALB,2020-04-09,71.7116936830829,26.3395234945368,189.392197537586,18.85714
Albania,ALB,2020-04-10,65.1282038701689,24.030602988328,171.926687480596,16
Albania,ALB,2020-04-11,53.7188318390753,19.9525362849441,142.086637415835,14.28571
Albania,ALB,2020-04-12,46.7183380793891,17.4846807863901,123.656133271335,12.14286
Albania,ALB,2020-04-13,38.7531743326996,14.6421565577998,102.779098011331,12.85714
Albania,ALB,2020-04-14,40.1170843664343,15.3045265970921,106.470644534475,13.14286
Albania,ALB,2020-04-15,40.1663770867061,15.469128772782,106.812636468828,13.42857
Albania,ALB,2020-04-16,40.2646817251161,15.6595037478429,107.215324165426,15.57143
Albania,ALB,2020-04-17,45.8782157111396,18.0279180943867,122.367484996305,17.57143
Albania,ALB,2020-04-18,50.9513522726204,20.2266244739248,136.159883999106,16.42857
Albania,ALB,2020-04-19,46.9529427395022,18.8218444856455,125.568352169633,16.57143
Albania,ALB,2020-04-20,46.7391358853391,18.9125410396454,124.958249425541,16.71429
Albania,ALB,2020-04-21,46.5850601021727,19.009442596054,124.556122420998,19.14286
Albania,ALB,2020-04-22,52.7876971845095,21.7073407966009,141.173937200058,20
Albania,ALB,2020-04-23,54.6262760993203,22.6333026848688,146.305671680436,20.71429
Albania,ALB,2020-04-24,56.0982657834591,23.3979119934699,150.223657181626,19.85714
Albania,ALB,2020-04-25,53.3768389740226,22.4030741487408,142.958259908212,23.42857
Albania,ALB,2020-04-26,62.5696723860719,26.3976219058309,167.561635279993,23.42857
Albania,ALB,2020-04-27,62.2202253409437,26.3717880812072,166.46273841812,21.71429
Albania,ALB,2020-04-28,57.3936789093355,24.4284639071942,153.471077218938,20.14286
Albania,ALB,2020-04-29,53.0343968295598,22.65650282033,141.751241194573,18.85714
Albania,ALB,2020-04-30,49.4953571735123,21.1870930891617,132.165324460441,15.71429
Albania,ALB,2020-05-01,41.1504362293669,17.6407281380747,109.836599035607,14.85714
Albania,ALB,2020-05-02,38.845647744309,16.6678065012715,103.600226947087,11
Albania,ALB,2020-05-03,28.7373882610809,12.3348357049212,76.5816185473512,9.85714
Albania,ALB,2020-05-04,25.7487637165498,11.0496079262658,68.5781303493293,9.57143
Albania,ALB,2020-05-05,25.0169907113323,10.7271398114446,66.5720362195939,10
Albania,ALB,2020-05-06,26.1727875842133,11.2116951641423,69.5501290811173,9.42857
Albania,ALB,2020-05-07,24.7281928488105,10.5812952080496,65.6444554624671,9.85714
Albania,ALB,2020-05-08,25.921048929103,11.0767078205614,68.7611514643166,9.71429
Albania,ALB,2020-05-09,25.6325804899626,10.9274455705176,67.8650591451154,9.57143
Albania,ALB,2020-05-10,25.3597816447792,10.7798656460176,67.0419406662171,10.42857
Albania,ALB,2020-05-11,27.7674279529472,11.7667639834827,73.2408707184389,9.85714
Albania,ALB,2020-05-12,26.3911080502002,11.1423999814001,69.4789383987306,8
Albania,ALB,2020-05-13,21.5547480203346,9.06925799026219,56.6731088892066,6.85714
Albania,ALB,2020-05-14,18.6060111477333,7.79695521989686,48.7803010423608,8
Albania,ALB,2020-05-15,21.8780081952396,9.12871424339013,57.2595739067436,9.42857
Albania,ALB,2020-05-16,26.0088663164415,10.7990825979802,67.9570976783115,11
Albania,ALB,2020-05-17,30.6289977068079,12.6664646279324,79.7987668880631,11.14286
Albania,ALB,2020-05-18,31.3458292614069,12.9050588039779,81.4421544747453,10.85714
Albania,ALB,2020-05-19,30.8805281718286,12.6550782100072,79.9665227984738,10.42857
Albania,ALB,2020-05-20,30.0178967495561,12.2769332606918,77.5213846710514,12
Albania,ALB,2020-05-21,34.9825632704838,14.2421137573471,90.0438841022077,10.14286
Albania,ALB,2020-05-22,29.9738677243747,12.1617502641786,76.8348903718161,9.28571
Albania,ALB,2020-05-23,27.8410388585977,11.2490436960302,71.004348595251,8
Albania,ALB,2020-05-24,24.3556977704797,9.79616769290471,61.8717724626573,7.42857
Albania,ALB,2020-05-25,22.9860709703699,9.2005237826552,58.1337024681362,8
Albania,ALB,2020-05-26,25.1774616049528,10.0339415819904,63.4423171679043,11.42857
Albania,ALB,2020-05-27,36.6161308842787,14.5280712353725,91.73818495649,12.28571
Albania,ALB,2020-05-28,40.1014039102527,15.9661199997504,100.061394546597,15.28571
Albania,ALB,2020-05-29,50.8692241014302,20.4361321474133,126.18079105751,16.85714
Albania,ALB,2020-05-30,57.2351276335942,22.980460157137,141.501357675952,19
Albania,ALB,2020-05-31,65.8634346859299,26.3907410583168,161.749554162502,19.85714
Albania,ALB,2020-06-01,70.3194304474483,28.1536408631104,171.714315081821,19.85714
Albania,ALB,2020-06-02,71.875526478797,28.7543304307948,174.585416353262,19.28571
Albania,ALB,2020-06-03,71.3870543639208,28.6111917620554,172.653386829398,19.14286
Albania,ALB,2020-06-04,72.4883731236065,29.1264053809146,174.649499147392,17.28571
Albania,ALB,2020-06-05,66.9838198710813,26.9093916146809,161.280526378307,16.14286
Albania,ALB,2020-06-06,64.0288696745009,25.7481509157869,153.751659066076,15.71429
Albania,ALB,2020-06-07,63.8051270184797,25.6678675133451,152.367287770215,15.57143
Albania,ALB,2020-06-08,64.7268983093026,26.1618843487824,154.135220442535,17.14286
Albania,ALB,2020-06-09,72.9520847605964,29.5586403751293,173.297798620042,19.28571
Albania,ALB,2020-06-10,84.0078499529608,34.1202215820046,198.698836011819,22.42857
Albania,ALB,2020-06-11,99.981677106744,40.6782746075939,235.380357801255,26.85714
Albania,ALB,2020-06-12,122.481229159606,50.0052492635811,287.325761525793,29.14286
Albania,ALB,2020-06-13,135.919154783705,55.7111628931218,317.891575773266,33.14286
Albania,ALB,2020-06-14,158.005129335774,65.1411517094137,368.295245950253,39.28571
Albania,ALB,2020-06-15,191.344660831365,79.238279518551,443.448945727471,46.71429
Albania,ALB,2020-06-16,232.306122102019,96.5348161669448,535.745219937347,53.28571
Albania,ALB,2020-06-17,270.376908084032,112.868305751717,620.004121128692,54.42857
Albania,ALB,2020-06-18,281.586489148503,118.171830974508,641.921142938431,57.57143
Albania,ALB,2020-06-19,303.437380261937,127.809132155842,688.15803740661,60.28571
Albania,ALB,2020-06-20,323.447520647316,136.911201102128,728.320650707111,61
Albania,ALB,2020-06-21,332.858310833366,142.032307282206,745.22403511842,63
Albania,ALB,2020-06-22,321.591501035129,137.648502725067,713.576489058025,57.85714
Albania,ALB,2020-06-23,325.665347788608,139.687743869917,718.718825643954,53.57143
Albania,ALB,2020-06-24,305.82038683853,131.807898085635,671.676203334687,56
Albania,ALB,2020-06-25,323.906855845733,139.843148932993,707.452136995154,57.71429
Albania,ALB,2020-06-26,337.892003860363,146.120061819533,735.91390456163,61.57143
Albania,ALB,2020-06-27,364.505212588021,157.991429269596,791.879245639773,62.71429
Albania,ALB,2020-06-28,375.048916030498,162.80153295326,811.546263753459,62.85714
Albania,ALB,2020-06-29,409.524203837492,178.113190308443,882.981889512977,67.28571
Albania,ALB,2020-06-30,409.391325969367,178.176134652279,880.729424715767,69.71429
Albania,ALB,2020-07-01,427.202012104421,186.062567284108,917.710349799783,66.57143
Albania,ALB,2020-07-02,410.460713053466,178.821796871042,880.121083639238,67.14286
Albania,ALB,2020-07-03,416.138786460362,181.439490933244,890.29611494845,69
Albania,ALB,2020-07-04,429.456422632388,187.381875609954,917.33983508573,69.85714
Albania,ALB,2020-07-05,436.212232145473,190.598814248456,929.192163602938,70.14286
Albania,ALB,2020-07-06,439.014478006615,191.741083069597,934.037503100158,71.14286
Albania,ALB,2020-07-07,445.887042216642,195.2127075509,949.442032694229,71.85714
Albania,ALB,2020-07-08,450.56124282592,197.338331808099,957.850385466439,75.14286
Albania,ALB,2020-07-09,470.935083922436,206.44118090228,999.73092413666,75.14286
Albania,ALB,2020-07-10,470.268439656222,206.473061839747,997.296067953357,75.14286
Albania,ALB,2020-07-11,469.168274201292,206.429781614868,993.514599998445,78.85714
Albania,ALB,2020-07-12,490.751938914695,216.355440721708,1038.29291337484,80.14286
Albania,ALB,2020-07-13,496.671027791371,219.524521768732,1050.93205254344,86.71429
Albania,ALB,2020-07-14,534.656650817493,236.627373124466,1131.03862987114,89.85714
Albania,ALB,2020-07-15,550.710223528392,244.259396080144,1164.39904403674,92.28571
Albania,ALB,2020-07-16,561.691998754613,249.490546546198,1187.49980520796,94.71429
Albania,ALB,2020-07-17,571.975484784811,254.541898767515,1208.82004233737,89.71429
Albania,ALB,2020-07-18,537.080245846909,239.227601883442,1135.40743011088,91
Albania,ALB,2020-07-19,539.58240098536,240.663749665058,1141.14834130808,90.85714
Albania,ALB,2020-07-20,533.141358154662,237.836582819101,1127.67067010119,85.71429
Albania,ALB,2020-07-21,497.328931455457,222.056773522133,1049.57205385897,89
Albania,ALB,2020-07-22,510.202196141102,227.95449317985,1075.5789353517,86.57143
Albania,ALB,2020-07-23,489.949425438209,218.927284338156,1032.06953195137,87.85714
Albania,ALB,2020-07-24,490.527502630741,219.353725185968,1036.66354387549,94.85714
Albania,ALB,2020-07-25,522.111748958031,233.758967091514,1112.55379214897,89.85714
Albania,ALB,2020-07-26,487.271388987505,218.010915540987,1037.0819718291,96.14286
Albania,ALB,2020-07-27,513.333912247999,229.769153221045,1091.56970944538,101.28571
Albania,ALB,2020-07-28,532.176285485634,238.037419989982,1129.48993497722,101
Albania,ALB,2020-07-29,521.957968600455,233.16040315959,1107.28319625335,106.71429
Albania,ALB,2020-07-30,542.192064675096,241.492585527047,1141.42066547463,104.42857
Albania,ALB,2020-07-31,521.442998870025,231.506714565824,1092.28664010431,100.85714
Albania,ALB,2020-08-01,494.7780326974,218.713150783609,1040.14071377701,108.42857
Albania,ALB,2020-08-02,522.471806240683,229.249172145208,1104.45987900519,108
Albania,ALB,2020-08-03,511.069085005551,222.787059600542,1087.73806435206,105.71429
